,ID,host_g,host_g_err,host_r,host_r_err,host_i,host_i_err,host_z,host_z_err,local_g,local_g_err,local_r,local_r_err,local_i,local_i_err,local_z,local_z_err
436,1368482,4.8347479163814133e-29,7.128498805598061e-31,2.1029770405934083e-28,8.9509806634115e-31,3.918041082381981e-28,1.1442788524329507e-30,5.4512818300492885e-28,1.4968750507676447e-30,3.2852040567129996e-30,1.5517057749647454e-31,1.3352370208633817e-29,4.5042543661009645e-31,2.94584099629637e-29,1.0509018262220369e-30,3.632657095463135e-29,9.066177887386545e-31
437,1367331,3.1473254720942e-29,4.820500262539252e-31,1.0464993129263527e-28,6.509023019670628e-31,1.578834606688447e-28,8.091488039875416e-31,2.1654601121909508e-28,1.039409950688878e-30,1.8140253564023352e-30,1.5317051174474474e-31,5.4139757162189976e-30,1.955533980949908e-31,7.689663186325709e-30,3.1010397029162224e-31,1.1412653490008868e-29,3.734938378404129e-31
438,1389074,3.6307557034641587e-29,4.543095160652289e-31,8.001915261833803e-29,5.790645804201175e-31,9.801271565410888e-29,8.130634698122804e-31,1.2251362931412932e-28,1.0428435977822916e-30,1.288458721844935e-29,3.6016201084762987e-31,2.605394413982245e-29,6.081999665289496e-31,3.4607867946424325e-29,1.0660512350802613e-30,4.6877448406343514e-29,1.9442803467548862e-30
439,1367408,3.7687982491242096e-29,4.4998600136789865e-31,1.2414181795371406e-28,6.872499968947795e-31,2.310881073734869e-28,8.356414364579995e-31,3.313015235522313e-28,1.150172055869568e-30,1.3579319184759177e-29,4.502068812391264e-31,4.5954222382064073e-29,1.729956728374329e-30,8.853056174787026e-29,1.7720570742554487e-30,1.265293477211489e-28,3.4439722223526446e-30
440,1344347,6.525714720370829e-28,1.1439121827981265e-30,2.089275983182355e-27,1.468830987680368e-30,3.417744046859252e-27,1.7283932468131928e-30,4.060320070916888e-27,2.47240307628902e-30,2.2027587269485848e-29,4.8515674213348e-31,6.713518414814725e-29,1.4384978202580194e-30,9.451662115681759e-29,5.11279434007492e-30,1.324986253004107e-28,6.704332247642976e-30
441,1366179,7.741866317900982e-29,6.566610745415452e-31,1.7168059846337947e-28,8.245032456395479e-31,2.1834391279082667e-28,1.186468240261379e-30,2.6294955943427828e-28,1.4872422721407556e-30,9.889586642362282e-30,2.369926238271105e-31,2.253026421994552e-29,4.903281480118168e-31,3.3351303069883866e-29,4.6617660689464905e-31,4.0580841072235976e-29,1.1146648636846106e-30
442,1373040,2.9115565529984067e-28,4.369561564120135e-31,8.606589530693455e-28,4.22761405161428e-31,1.4434185898287809e-27,7.514505001159852e-31,1.6678504386056845e-27,1.0089434110144731e-30,7.356059409931004e-29,1.6244099284019625e-30,2.4293847511405516e-28,6.820928388217742e-30,3.511064250033488e-28,1.2719327223948902e-29,5.8983038863339415e-28,3.620208776344672e-29
443,1345458,3.7072335209265786e-29,2.221967344932373e-31,8.5327716117569e-29,2.594371038829632e-31,1.1488732990549918e-28,3.734263460242341e-31,1.315846117230548e-28,6.7803624666991534e-31,9.916325782287265e-30,1.8339192215784395e-31,2.0706772469257734e-29,1.0476008869700944e-30,2.6341462588238387e-29,5.6611053660543355e-31,2.790861921536336e-29,6.784363336322657e-31
444,1370944,4.056260545326538e-29,6.2904277340284055e-31,1.9460490049143638e-28,7.957326517189701e-31,3.759425505272522e-28,1.1233309922242009e-30,5.647979253375466e-28,1.4855116308400649e-30,1.1899480902895141e-29,3.6603858650318543e-31,5.301539662941155e-29,1.1697147886392244e-30,1.1255794252439522e-28,3.7970673099964185e-30,1.6560092907586383e-28,5.785207096501677e-30
445,1345553,5.807253487908018e-29,6.711568561033787e-31,1.3549199057903815e-28,7.143227620067901e-31,1.867022315108805e-28,1.0846145000991632e-30,2.404076118542993e-28,1.468519820789416e-30,2.136877990450061e-29,5.684050530441836e-31,5.099228714470826e-29,1.9759967240813647e-30,7.000208223037867e-29,5.4937445032668484e-30,9.279365741904832e-29,6.57168680783949e-30
446,1346966,8.160393872186273e-29,4.366184268172459e-31,1.519746473421902e-28,5.699945033113718e-31,1.7442342050686866e-28,7.862945218809302e-31,2.2084082564416903e-28,1.2076325835114893e-30,4.1742411209873116e-30,1.5771889553717356e-31,1.0031043427127201e-29,4.217855070802582e-31,1.281586107341319e-29,3.9218951974414464e-31,1.403015677959521e-29,7.617107103276893e-31
447,1373042,5.453791539365769e-28,6.414264461407727e-31,1.2819671241497672e-27,6.329818600037529e-31,1.882789651180701e-27,9.884623024690325e-31,2.1480739089914503e-27,1.5025054095495542e-30,1.0005134525875579e-28,2.1813320007290967e-30,2.918398964028056e-28,6.930865686636915e-30,4.242982588487201e-28,1.0804771113636353e-29,6.748648471511769e-28,3.8324899337505153e-29
448,1373028,8.547740555076603e-28,1.2142177986468569e-30,2.3156432081989268e-27,1.5402433605375932e-30,3.499974682719812e-27,1.9516980948715568e-30,4.4759456331877686e-27,2.4702199783149923e-30,1.1550613602726796e-28,4.8911607181250224e-30,3.467217890954874e-28,1.4750225542347297e-29,5.451411900706863e-28,1.4574993624008522e-29,7.2882818704667005e-28,1.7818133868937894e-29
449,1372045,2.9917801981578956e-29,4.970072653264895e-31,1.1821139668691092e-28,6.525070358847867e-31,1.8440567127139511e-28,8.474657694297469e-31,2.4260076764108102e-28,1.101615839669872e-30,1.2107301701054285e-29,3.5474309471813367e-31,5.324338074983831e-29,1.0996585690083729e-30,8.528705660111891e-29,2.2408181891915908e-30,1.1184450556511974e-28,2.9686370665173308e-30
450,1371022,2.43993271863718e-29,4.029624037198193e-31,3.8055632031566245e-29,5.33228705186988e-31,3.5603954816591107e-29,7.736694616204491e-31,3.28361322714704e-29,1.0410883590755417e-30,1.2336701106214485e-29,3.8462444746538365e-31,1.9950833228147769e-29,4.971400880091754e-31,1.8014027188276233e-29,4.4458032755975995e-31,1.6885700817524094e-29,4.712539440525144e-31
451,1368188,6.292426224906952e-28,4.621291860522283e-31,1.5504752652541719e-27,4.7021022015313255e-31,2.3655406750497987e-27,7.09574035129985e-31,2.9303791627820982e-27,1.2005000518960891e-30,2.896195159511072e-29,1.9312472279996123e-30,6.613887097592233e-29,1.4959462672138286e-30,9.338504679157221e-29,2.030483603130205e-30,1.1746119784852823e-28,8.391577186741671e-30
452,1367571,1.2456841468148932e-28,1.024329133595035e-30,3.525740714758529e-28,8.95632491413368e-31,5.198935185768868e-28,1.3858300803631046e-30,6.868666860735917e-28,1.6754504135138536e-30,3.749232611726039e-30,1.6945486378290847e-31,1.1744430780018717e-29,4.8444237485908314e-31,1.5261152491394758e-29,6.104883371770839e-31,2.02757847606062e-29,1.3445174439789577e-30
453,1376168,8.02779554235856e-29,7.8587419245902175e-31,3.818153193531973e-28,9.126027371857956e-31,7.107874017093186e-28,1.391970320604681e-30,1.0005199028334427e-27,1.7234994692554626e-30,1.1220713806480595e-29,2.5247515463578307e-31,5.307803798394965e-29,7.707703625023429e-31,1.030035107975332e-28,1.6022470582296022e-30,1.5455281374200795e-28,3.344634097840012e-30
454,1385187,1.2602961336976767e-29,3.7994875048769736e-31,2.601580390717578e-29,4.767889926036669e-31,3.3364378842592286e-29,7.300956053171386e-31,3.8172911053592724e-29,9.727561571833678e-31,1.0267261627717852e-30,9.636794005723035e-32,2.5215621120737852e-30,1.1323280843471544e-31,3.1176277266411312e-30,1.370527041360006e-31,3.862012752778589e-30,1.808646953933669e-31
455,1368131,4.6262013193013395e-28,6.206437246915683e-31,1.2044704867320443e-27,6.186632134773093e-31,1.8656534571088423e-27,1.0051126856052485e-30,2.2143035478836583e-27,1.4421399299278368e-30,7.618162874205638e-29,1.5540252699296052e-30,2.1823405190953234e-28,5.6861111174387695e-30,3.2753720573333996e-28,7.298857186023024e-30,5.528789392158985e-28,3.0789753830245486e-29
456,1368133,3.452565700421997e-29,2.3011771721318065e-31,7.312522120906962e-29,2.3137635089850877e-31,1.0851111103073698e-28,4.062138978379966e-31,1.2805895612251515e-28,5.335510938734466e-31,1.4286128499880413e-29,3.170474221068001e-31,3.1606376488803407e-29,7.297512584350954e-31,4.6763338707568804e-29,3.069790647315581e-30,5.72549962025386e-29,3.663178633089916e-30
457,1371048,1.232937834653918e-28,6.808281230602008e-31,4.759548369574321e-28,8.002061704790473e-31,7.746995374558678e-28,1.1162693856439597e-30,1.0596900029500146e-27,1.5830634253260357e-30,3.80489864069504e-29,1.108285377398739e-30,1.567720044266641e-28,3.9648721010904254e-30,2.6087355598341366e-28,5.0450531792038006e-30,3.584856157151646e-28,9.164023152168373e-30
458,1346137,1.138646274737836e-28,4.127219190125456e-31,2.3374745099765097e-28,5.900056632513043e-31,2.9059262809425902e-28,7.673393243180066e-31,3.7378151157384157e-28,1.1323432835993656e-30,4.788219271699743e-29,1.2679464693321894e-30,1.0011514617655811e-28,2.3103779884332812e-30,1.2925417672004082e-28,3.666536220851038e-30,1.7226926798237935e-28,6.757118624940097e-30
459,1370334,7.303635710913395e-30,6.783867845404281e-31,1.3907221449349606e-29,8.183253315018946e-31,1.7211330083326046e-29,1.1690232547026548e-30,1.0129295474562768e-29,1.5429295284707324e-30,2.1925997998552342e-30,1.4255348488879078e-31,2.6344120889426233e-30,1.1707297719647656e-31,5.235490432406122e-30,1.7236848606308507e-31,2.3069341910692643e-30,1.598433634631378e-31
460,1435067,5.133141810477937e-29,5.2954810672657785e-31,2.3554792045261235e-28,6.75662417321174e-31,3.9600138778698213e-28,9.679860607599274e-31,5.394162512740974e-28,1.2066855059884948e-30,8.771039276297089e-30,2.213075579489716e-31,3.8284045783035047e-29,8.270222817156983e-31,7.306730557164159e-29,1.0024974492307228e-30,1.010776565143602e-28,2.7604814982434235e-30
461,1382058,1.9807295155338318e-29,4.1952391629561815e-31,7.111737681014856e-29,5.335512373707081e-31,1.364887043766663e-28,7.003510845756111e-31,1.89281495167888e-28,9.16395841987776e-31,2.4548964216059192e-30,1.355155799094517e-31,9.147265829178733e-30,4.476827753208468e-31,1.7202117737715036e-29,6.436097828727817e-31,2.454708352048041e-29,8.396454334498391e-31
462,1390393,4.7556267466854233e-29,5.841783556103605e-31,2.3330782936639468e-28,9.05772011176622e-31,4.716996564425313e-28,1.1034605624493284e-30,6.648426184727415e-28,1.3808460029623109e-30,5.959772958976284e-30,2.0384025955586154e-31,2.624036128807481e-29,9.745023986751922e-31,5.393085791523188e-29,1.3097380705455492e-30,7.391441901656918e-29,2.037907920901828e-30
463,1450148,1.508481922879565e-29,5.900814435079417e-31,4.0007879076366124e-29,8.43529047865681e-31,4.98178271451908e-29,1.0650338648833754e-30,5.75156098991402e-29,1.4011070953504198e-30,6.609361368509256e-31,1.5852632344017124e-31,2.540688390301628e-30,1.4831002718852335e-31,1.7069115735161556e-30,1.5146801558680919e-31,1.806680309513848e-30,1.7769017927013294e-31
464,1370320,4.952852147273874e-28,7.061571159385446e-31,9.156928374241366e-28,7.837235732287085e-31,1.1875418232372204e-27,1.0462129665616412e-30,1.6710871652989118e-27,1.3684163160305431e-30,2.3046098030129424e-29,4.677100178120588e-31,5.560200470975302e-29,1.097590283889409e-30,7.341954090904e-29,1.5963517685053848e-30,9.831906906725671e-29,2.42024575649772e-30
465,1370330,1.5791186606534543e-28,6.891825519167768e-31,3.534822535693654e-28,7.798716098897997e-31,4.657787069710102e-28,1.1614810050766362e-30,5.658191028913489e-28,1.5051868366639252e-30,2.4444589971154428e-29,5.673570048974901e-31,5.413187248951671e-29,1.0968881299012544e-30,7.372060603528532e-29,1.207529979616634e-30,9.261141527957661e-29,2.5245124011409213e-30
466,1501075,1.1405145294983643e-28,6.718173069302866e-31,3.609748486597518e-28,1.0578054136813651e-30,5.451202350063919e-28,1.1434950900445449e-30,7.077255317514755e-28,1.590932528934053e-30,2.908940765228699e-29,9.42830132550145e-31,1.0108450717373183e-28,2.6046778082390863e-30,1.6216722752491887e-28,4.3165753072314914e-30,2.100522409074125e-28,8.792906893379478e-30
467,1448122,1.8924908783189858e-29,2.42442985904819e-31,3.9068235465883213e-29,2.321682154958577e-31,5.473121997967972e-29,3.745276994943655e-31,6.119359508123957e-29,6.354762796617409e-31,5.95190429203592e-30,1.3652830354493071e-31,1.2340870466203593e-29,3.411226942275255e-31,1.5919859454069178e-29,5.652875201703175e-31,1.8356955900877164e-29,1.4939994550302325e-30
468,1452059,2.2855944150818027e-29,7.218751211344489e-31,6.884963502992505e-29,7.697803090677789e-31,1.1710065539876804e-28,9.864066159386256e-31,1.5981390161023403e-28,1.263555772418059e-30,-4.633658881875581e-31,-1.2120448660836374e-31,1.4776825040110769e-30,1.2547103365690019e-31,2.9052281500467937e-30,1.414689840631766e-31,4.0395590616797455e-30,2.3861295637072044e-31
469,1389210,8.418565131204147e-29,4.7205575083551735e-31,1.737473234733469e-28,6.6279631557938895e-31,2.223099502275989e-28,9.038621825031736e-31,2.5428703479335128e-28,1.2387023334282071e-30,4.157647597116877e-30,1.6986204349357083e-31,7.350086658615051e-30,3.6581220689132327e-31,9.485051874686076e-30,3.69678795229569e-31,1.0594276300634128e-29,2.711721635339181e-31
470,1418043,1.2815042054932843e-28,6.356697163409593e-31,4.4433372989659555e-28,8.502373439263563e-31,7.096001703648151e-28,1.1722993962844094e-30,1.0194900757242313e-27,1.4789191873746517e-30,2.531018874898356e-29,8.108656740151074e-31,8.09680307193502e-29,3.7642118817663146e-30,1.3153761598120812e-28,5.2646635082279024e-30,1.9183895912214838e-28,5.4241752645486624e-30
471,1366482,8.147997402804312e-29,2.515971632007781e-31,1.3791116044909894e-28,2.5985787447901104e-31,1.5458557035764296e-28,3.827605650441506e-31,1.9026519784217246e-28,6.8355465287956485e-31,2.8649905483152336e-29,1.2094512948839545e-30,4.6037015310236476e-29,1.2952698809323893e-30,5.225161357405873e-29,1.7105544429288772e-30,6.462315816670716e-29,4.061295584516176e-30
472,1366475,1.927515921605048e-29,3.322614509791424e-31,3.24882502819025e-29,4.353732485558147e-31,3.849055591452169e-29,6.05699328033216e-31,4.221114540240861e-29,7.512104769820878e-31,7.559560467852342e-30,2.7491660930104168e-31,1.4310031203388478e-29,3.388338831259373e-31,1.7054802828339129e-29,3.429596068731001e-31,1.9303565997434885e-29,4.7810484008260725e-31
473,1434248,9.010431958421115e-28,7.524021614849539e-31,2.6738889396055658e-27,7.5290241121715025e-31,4.4820827540142605e-27,1.2669033827432502e-30,5.3307841783826906e-27,1.718820368741431e-30,4.133973789050224e-30,1.382418855632654e-31,1.1047574172646733e-29,3.1254096655942503e-31,1.513180167418263e-29,4.196036850229802e-31,1.9467515676558352e-29,1.3073108079424698e-30
474,1473027,2.2710022168492996e-28,7.403405798115146e-31,5.297835972724496e-28,1.0106927648738364e-30,7.3180080829048265e-28,1.2751539761471429e-30,9.685142473358223e-28,1.6735652669265883e-30,1.6641487293009173e-29,4.478824571204152e-31,3.542436527843512e-29,1.2172094598297267e-30,4.3804791121424986e-29,1.5285818842407231e-30,5.55107936245363e-29,1.409385542057074e-30
475,1560034,7.035034462244751e-29,5.559476806798661e-31,1.9782678929579941e-28,6.50795472939677e-31,3.117833396213786e-28,9.723424449131146e-31,4.148913572269575e-28,1.2162734370608066e-30,3.022941892621287e-29,4.669679234104892e-31,8.811577292074165e-29,3.1946446041823335e-30,1.4451233854352072e-28,3.24830053669413e-30,2.0118094216565725e-28,5.536331458004959e-30
476,1516019,1.8075505616375425e-29,4.063387032913567e-31,4.0088182961474434e-29,5.2577824957164156e-31,4.8693568144124426e-29,7.478866164419259e-31,5.904489619680033e-29,9.898294783352844e-31,6.643256990913117e-30,1.7620844724937566e-31,1.3777329826385284e-29,2.5361737914354107e-31,1.6300521776744454e-29,3.2277494082715157e-31,2.0229793603522944e-29,4.66489158922395e-31
477,1502065,3.286895389665016e-29,4.803889197775636e-31,6.578294435726987e-29,6.112730412523161e-31,8.505259704870683e-29,8.604948008366302e-31,9.786404611017085e-29,1.1044251949785778e-30,8.120848613928909e-30,2.6258729059447077e-31,1.5558673049450686e-29,3.9042421539285692e-31,2.3669177980292938e-29,7.469009457240551e-31,2.818723539896592e-29,1.187761338977482e-30
478,1469040,6.5559468898569585e-28,8.72270920198977e-31,1.1616753338109329e-27,1.1198308022057035e-30,1.4138287342747429e-27,1.6533104985920728e-30,1.819297086000248e-27,2.2019198606793024e-30,7.598774076753798e-29,2.7088778229279042e-30,1.328629064071757e-28,3.271119545628443e-30,1.706758624745005e-28,4.2011468575305854e-30,2.222095302926108e-28,6.790765960475377e-30
479,1422097,1.2648296231292163e-27,1.479055197094008e-30,3.346661415120051e-27,1.9615157758667478e-30,4.757739397651757e-27,2.6014085525847443e-30,6.3294069033504554e-27,3.353136121925687e-30,3.5380223930754726e-28,1.4572816555567974e-29,9.431599775826392e-28,2.108173815156839e-29,1.3621584598690959e-27,4.1141944176618217e-29,1.876897068662291e-27,6.902311907589494e-29
480,1513071,2.605884731912599e-29,4.582544251309045e-31,6.23005539187124e-29,6.0504514370777375e-31,8.225378036090948e-29,8.42866488198344e-31,1.0452126808073475e-28,1.0712728885194313e-30,7.889579995521029e-30,2.656842999268673e-31,1.97107479048057e-29,9.218622353308386e-31,2.6617065609678416e-29,1.07125852992466e-30,3.603860794494929e-29,1.0308630695963205e-30
481,1578103,2.318780540073049e-28,6.791283121475914e-31,5.742436937102399e-28,9.877922012012464e-31,8.61547255304732e-28,1.103099891511134e-30,1.1207929267160846e-27,1.5185514791635884e-30,8.660303729338484e-29,1.9521023430037844e-30,2.143414546453872e-28,4.3503810260975406e-30,3.322884977343337e-28,6.1578594273983e-30,4.279951140622523e-28,1.4801444001398153e-29
482,1622075,1.271667107934965e-28,4.325611172869558e-31,4.854834110448937e-28,4.283775007733155e-31,8.269032122539387e-28,6.967834003194661e-31,1.0252341417037916e-27,1.067134692020833e-30,4.2980587899142455e-29,1.2071284625262612e-30,1.828595577979084e-28,3.7391630778324446e-30,3.1777422169288267e-28,1.4734472938774154e-29,4.418764868661003e-28,2.6998856574997603e-29
483,1537020,1.6553680672661262e-29,2.2347345723177794e-31,2.4799580785475688e-29,2.647907126690886e-31,2.4129608293853774e-29,3.6645066316095335e-31,3.1083899234532445e-29,4.902156914886057e-31,1.0410235781327813e-29,2.363070119424481e-31,1.4565011517766018e-29,3.048994833240494e-31,1.4440327202566877e-29,3.3227861531778195e-31,1.7685179352784092e-29,4.654592704172045e-31
484,1431096,1.2998477039811237e-29,3.946913401260751e-31,3.0421158204511806e-29,4.624517928812606e-31,3.697428168805272e-29,6.631892981603386e-31,4.3741804133699664e-29,8.73937363214552e-31,4.1014555083680696e-30,1.5159741077766192e-31,9.709151983086873e-30,2.3304446984720992e-31,1.168102197139328e-29,2.210160289763184e-31,1.567868039056237e-29,5.448458110675515e-31
